timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741116191859,5009,Signup,200,OK,Load Test 1-38,text,true,,669,250,100,100,http://localhost:6400/api/users,5009,0,0
1741116193876,2997,Delete Account,200,OK,Load Test 1-71,text,true,,289,571,100,100,http://localhost:6400/api/users,2997,0,0
1741116194022,2852,Delete Account,200,OK,Load Test 1-66,text,true,,289,571,100,100,http://localhost:6400/api/users,2852,0,0
1741116194026,2850,Delete Account,200,OK,Load Test 1-73,text,true,,289,571,100,100,http://localhost:6400/api/users,2850,0,0
1741116195976,924,Update group,200,OK,Load Test 1-93,text,true,,290,715,100,100,http://localhost:6400/api/group,924,0,0
1741116195956,948,Update group,200,OK,Load Test 1-16,text,true,,290,715,100,100,http://localhost:6400/api/group,948,0,0
1741116191969,4936,Signup,200,OK,Load Test 1-37,text,true,,669,250,100,100,http://localhost:6400/api/users,4936,0,0
1741116194186,2721,Delete Account,200,OK,Load Test 1-67,text,true,,289,571,100,100,http://localhost:6400/api/users,2721,0,0
1741116192014,4903,Signup,200,OK,Load Test 1-46,text,true,,669,250,100,100,http://localhost:6400/api/users,4903,0,0
1741116195976,955,Update group,200,OK,Load Test 1-89,text,true,,290,715,100,100,http://localhost:6400/api/group,955,0,0
1741116195976,970,Update group,200,OK,Load Test 1-86,text,true,,290,715,100,100,http://localhost:6400/api/group,970,0,0
1741116195976,984,Update group,200,OK,Load Test 1-65,text,true,,290,715,100,100,http://localhost:6400/api/group,984,0,0
1741116195976,991,Update group,200,OK,Load Test 1-88,text,true,,290,715,100,100,http://localhost:6400/api/group,991,0,0
1741116195976,998,Update group,200,OK,Load Test 1-95,text,true,,290,715,100,100,http://localhost:6400/api/group,998,0,0
1741116196811,180,Get group,200,OK,Load Test 1-18,text,true,,354,602,100,100,http://localhost:6400/api/group,180,0,0
1741116196805,203,Delete group,200,OK,Load Test 1-80,text,true,,290,607,100,100,http://localhost:6400/api/group,203,0,0
1741116196807,207,Delete group,200,OK,Load Test 1-13,text,true,,290,607,100,100,http://localhost:6400/api/group,207,0,0
1741116192027,4987,Signup,200,OK,Load Test 1-32,text,true,,669,250,100,100,http://localhost:6400/api/users,4987,0,0
1741116194237,2794,Login,200,OK,Load Test 1-98,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2793,0,0
1741116197031,0,Login-0,200,OK,Load Test 1-98,text,true,,683,0,100,100,null,0,0,0
1741116196809,241,Delete group,200,OK,Load Test 1-90,text,true,,290,607,100,100,http://localhost:6400/api/group,241,0,0
1741116192049,5014,Signup,200,OK,Load Test 1-36,text,true,,669,250,100,100,http://localhost:6400/api/users,5014,0,0
1741116196830,240,Get group,200,OK,Load Test 1-17,text,true,,354,602,100,100,http://localhost:6400/api/group,240,0,0
1741116192118,4953,Signup,200,OK,Load Test 1-34,text,true,,669,250,100,100,http://localhost:6400/api/users,4953,0,0
1741116196848,227,Get group,200,OK,Load Test 1-69,text,true,,354,602,100,100,http://localhost:6400/api/group,227,0,0
1741116196851,228,Get group,200,OK,Load Test 1-97,text,true,,354,602,100,100,http://localhost:6400/api/group,228,0,0
1741116196848,232,Get group,200,OK,Load Test 1-99,text,true,,354,602,100,100,http://localhost:6400/api/group,232,0,0
1741116196850,231,Get group,200,OK,Load Test 1-82,text,true,,354,602,100,100,http://localhost:6400/api/group,231,0,0
1741116196849,232,Get group,200,OK,Load Test 1-94,text,true,,354,602,100,100,http://localhost:6400/api/group,232,0,0
1741116194822,2345,Delete Account,200,OK,Load Test 1-63,text,true,,289,571,100,100,http://localhost:6400/api/users,2345,0,0
1741116196901,273,Delete group,200,OK,Load Test 1-93,text,true,,290,607,100,100,http://localhost:6400/api/group,273,0,0
1741116196905,270,Delete group,200,OK,Load Test 1-16,text,true,,290,607,100,100,http://localhost:6400/api/group,270,0,0
1741116197032,146,Create group,200,OK,Load Test 1-98,text,true,,290,656,100,100,http://localhost:6400/api/group,146,0,0
1741116196932,251,Delete group,200,OK,Load Test 1-89,text,true,,290,607,100,100,http://localhost:6400/api/group,251,0,0
1741116196961,231,Delete group,200,OK,Load Test 1-65,text,true,,290,607,100,100,http://localhost:6400/api/group,231,0,0
1741116196947,257,Delete group,200,OK,Load Test 1-86,text,true,,290,607,100,100,http://localhost:6400/api/group,257,0,0
1741116196976,235,Delete group,200,OK,Load Test 1-95,text,true,,290,607,100,100,http://localhost:6400/api/group,235,0,0
1741116194849,2367,Login,200,OK,Load Test 1-6,text,true,,1373,249,100,100,http://localhost:6400/api/auth,2366,0,0
1741116197215,1,Login-0,200,OK,Load Test 1-6,text,true,,682,0,100,100,null,0,0,0
1741116196976,245,Delete group,200,OK,Load Test 1-88,text,true,,290,607,100,100,http://localhost:6400/api/group,245,0,0
1741116194834,2400,Delete Account,200,OK,Load Test 1-75,text,true,,289,571,100,100,http://localhost:6400/api/users,2400,0,0
1741116194848,2393,Login,200,OK,Load Test 1-23,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2392,0,0
1741116197241,0,Login-0,200,OK,Load Test 1-23,text,true,,683,0,100,100,null,0,0,0
1741116194852,2438,Login,200,OK,Load Test 1-4,text,true,,1373,249,100,100,http://localhost:6400/api/auth,2437,0,0
1741116197289,1,Login-0,200,OK,Load Test 1-4,text,true,,682,0,100,100,null,0,0,0
1741116194851,2455,Login,200,OK,Load Test 1-25,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2454,0,0
1741116197306,0,Login-0,200,OK,Load Test 1-25,text,true,,683,0,100,100,null,0,0,0
1741116194880,2438,Login,200,OK,Load Test 1-92,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2437,0,0
1741116197317,1,Login-0,200,OK,Load Test 1-92,text,true,,683,0,100,100,null,0,0,0
1741116194861,2462,Login,200,OK,Load Test 1-84,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2462,0,0
1741116197323,0,Login-0,200,OK,Load Test 1-84,text,true,,683,0,100,100,null,0,0,0
1741116194878,2515,Login,200,OK,Load Test 1-96,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2514,0,0
1741116197393,0,Login-0,200,OK,Load Test 1-96,text,true,,683,0,100,100,null,0,0,0
1741116194919,2524,Login,200,OK,Load Test 1-19,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2524,0,0
1741116197443,0,Login-0,200,OK,Load Test 1-19,text,true,,683,0,100,100,null,0,0,0
1741116194927,2545,Login,200,OK,Load Test 1-91,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2544,0,0
1741116197472,0,Login-0,200,OK,Load Test 1-91,text,true,,683,0,100,100,null,0,0,0
1741116194936,2619,Login,200,OK,Load Test 1-22,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2618,0,0
1741116197554,1,Login-0,200,OK,Load Test 1-22,text,true,,683,0,100,100,null,0,0,0
1741116197179,624,Get group,200,OK,Load Test 1-98,text,true,,354,602,100,100,http://localhost:6400/api/group,624,0,0
1741116197216,594,Create group,200,OK,Load Test 1-6,text,true,,290,656,100,100,http://localhost:6400/api/group,594,0,3
1741116196991,829,Update group,200,OK,Load Test 1-18,text,true,,290,715,100,100,http://localhost:6400/api/group,829,0,0
1741116197318,505,Create group,200,OK,Load Test 1-92,text,true,,290,656,100,100,http://localhost:6400/api/group,505,0,0
1741116197393,438,Create group,200,OK,Load Test 1-96,text,true,,290,656,100,100,http://localhost:6400/api/group,438,0,0
1741116197324,516,Create group,200,OK,Load Test 1-84,text,true,,290,656,100,100,http://localhost:6400/api/group,516,0,0
1741116197242,600,Create group,200,OK,Load Test 1-23,text,true,,290,656,100,100,http://localhost:6400/api/group,600,0,2
1741116197444,402,Create group,200,OK,Load Test 1-19,text,true,,290,656,100,100,http://localhost:6400/api/group,402,0,3
1741116197290,562,Create group,200,OK,Load Test 1-4,text,true,,290,656,100,100,http://localhost:6400/api/group,562,0,3
1741116192859,5000,Signup,200,OK,Load Test 1-35,text,true,,669,250,100,100,http://localhost:6400/api/users,5000,0,0
1741116195124,2738,Delete Account,200,OK,Load Test 1-54,text,true,,289,571,100,100,http://localhost:6400/api/users,2738,0,0
1741116197555,310,Create group,200,OK,Load Test 1-22,text,true,,290,656,100,100,http://localhost:6400/api/group,310,0,3
1741116197488,395,Create group,200,OK,Load Test 1-91,text,true,,290,656,100,100,http://localhost:6400/api/group,395,0,0
1741116197306,586,Create group,200,OK,Load Test 1-25,text,true,,290,656,100,100,http://localhost:6400/api/group,586,0,3
1741116195066,2833,Delete Account,200,OK,Load Test 1-81,text,true,,289,571,100,100,http://localhost:6400/api/users,2833,0,0
1741116195152,2748,Delete Account,200,OK,Load Test 1-1,text,true,,289,571,100,100,http://localhost:6400/api/users,2748,0,0
1741116192860,5041,Signup,200,OK,Load Test 1-45,text,true,,669,250,100,100,http://localhost:6400/api/users,5041,0,0
1741116194965,2938,Delete Account,200,OK,Load Test 1-83,text,true,,289,571,100,100,http://localhost:6400/api/users,2938,0,0
1741116195074,2834,Delete Account,200,OK,Load Test 1-85,text,true,,289,571,100,100,http://localhost:6400/api/users,2834,0,0
1741116194924,2989,Delete Account,200,OK,Load Test 1-12,text,true,,289,571,100,100,http://localhost:6400/api/users,2989,0,0
1741116197076,842,Update group,200,OK,Load Test 1-69,text,true,,290,715,100,100,http://localhost:6400/api/group,842,0,0
1741116197079,854,Update group,200,OK,Load Test 1-97,text,true,,290,715,100,100,http://localhost:6400/api/group,854,0,0
1741116197081,866,Update group,200,OK,Load Test 1-82,text,true,,290,715,100,100,http://localhost:6400/api/group,866,0,0
1741116192887,5062,Signup,200,OK,Load Test 1-9,text,true,,669,250,100,100,http://localhost:6400/api/users,5062,0,0
1741116197071,882,Update group,200,OK,Load Test 1-17,text,true,,290,715,100,100,http://localhost:6400/api/group,882,0,0
1741116197080,887,Update group,200,OK,Load Test 1-99,text,true,,290,715,100,100,http://localhost:6400/api/group,887,0,0
1741116197082,944,Update group,200,OK,Load Test 1-94,text,true,,290,715,100,100,http://localhost:6400/api/group,944,0,0
1741116192965,5063,Signup,200,OK,Load Test 1-5,text,true,,669,250,100,100,http://localhost:6400/api/users,5063,0,0
1741116197812,238,Get group,200,OK,Load Test 1-6,text,true,,354,602,100,100,http://localhost:6400/api/group,238,0,0
1741116197824,231,Get group,200,OK,Load Test 1-92,text,true,,354,602,100,100,http://localhost:6400/api/group,231,0,0
1741116192965,5097,Signup,200,OK,Load Test 1-48,text,true,,669,250,100,100,http://localhost:6400/api/users,5097,0,0
1741116197832,234,Get group,200,OK,Load Test 1-96,text,true,,354,602,100,100,http://localhost:6400/api/group,234,0,0
1741116197842,226,Get group,200,OK,Load Test 1-23,text,true,,354,602,100,100,http://localhost:6400/api/group,226,0,0
1741116197846,223,Get group,200,OK,Load Test 1-19,text,true,,354,602,100,100,http://localhost:6400/api/group,223,0,0
1741116197841,228,Get group,200,OK,Load Test 1-84,text,true,,354,602,100,100,http://localhost:6400/api/group,228,0,0
1741116193000,5079,Signup,200,OK,Load Test 1-72,text,true,,669,250,100,100,http://localhost:6400/api/users,5079,0,0
1741116197821,272,Delete group,200,OK,Load Test 1-18,text,true,,290,607,100,100,http://localhost:6400/api/group,272,0,0
1741116197853,253,Get group,200,OK,Load Test 1-4,text,true,,354,602,100,100,http://localhost:6400/api/group,253,0,0
1741116197865,257,Get group,200,OK,Load Test 1-22,text,true,,354,602,100,100,http://localhost:6400/api/group,257,0,0
1741116197884,241,Get group,200,OK,Load Test 1-91,text,true,,354,602,100,100,http://localhost:6400/api/group,241,0,0
1741116197893,235,Get group,200,OK,Load Test 1-25,text,true,,354,602,100,100,http://localhost:6400/api/group,235,0,0
1741116193017,5118,Signup,200,OK,Load Test 1-21,text,true,,669,250,100,100,http://localhost:6400/api/users,5118,0,0
1741116193112,5102,Signup,200,OK,Load Test 1-53,text,true,,669,250,100,100,http://localhost:6400/api/users,5102,0,0
1741116197803,428,Update group,200,OK,Load Test 1-98,text,true,,290,715,100,100,http://localhost:6400/api/group,428,0,0
1741116195284,2955,Delete Account,200,OK,Load Test 1-78,text,true,,289,571,100,100,http://localhost:6400/api/users,2955,0,0
1741116197918,323,Delete group,200,OK,Load Test 1-69,text,true,,290,607,100,100,http://localhost:6400/api/group,323,0,0
1741116197933,312,Delete group,200,OK,Load Test 1-97,text,true,,290,607,100,100,http://localhost:6400/api/group,312,0,0
1741116195299,2947,Delete Account,200,OK,Load Test 1-14,text,true,,289,571,100,100,http://localhost:6400/api/users,2947,0,0
1741116197953,346,Delete group,200,OK,Load Test 1-17,text,true,,290,607,100,100,http://localhost:6400/api/group,346,0,0
1741116197948,355,Delete group,200,OK,Load Test 1-82,text,true,,290,607,100,100,http://localhost:6400/api/group,355,0,0
1741116195859,2448,Login,200,OK,Load Test 1-26,text,true,,1373,249,100,100,http://localhost:6400/api/auth,2447,0,0
1741116198307,0,Login-0,200,OK,Load Test 1-26,text,true,,682,0,100,100,null,0,0,0
1741116197968,345,Delete group,200,OK,Load Test 1-99,text,true,,290,607,100,100,http://localhost:6400/api/group,344,0,0
1741116195853,2478,Login,200,OK,Load Test 1-20,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2478,0,3
1741116198331,0,Login-0,200,OK,Load Test 1-20,text,true,,683,0,100,100,null,0,0,0
1741116198027,316,Delete group,200,OK,Load Test 1-94,text,true,,290,607,100,100,http://localhost:6400/api/group,316,0,0
1741116195869,2488,Delete Account,200,OK,Load Test 1-64,text,true,,289,571,100,100,http://localhost:6400/api/users,2488,0,0
1741116195891,2477,Login,200,OK,Load Test 1-29,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2477,0,0
1741116198368,0,Login-0,200,OK,Load Test 1-29,text,true,,683,0,100,100,null,0,0,0
1741116195952,2485,Login,200,OK,Load Test 1-27,text,true,,1372,249,100,100,http://localhost:6400/api/auth,2484,0,0
1741116198437,0,Login-0,200,OK,Load Test 1-27,text,true,,681,0,100,100,null,0,0,0
1741116195865,2572,Login,200,OK,Load Test 1-3,text,true,,1372,249,100,100,http://localhost:6400/api/auth,2572,0,1
1741116198437,0,Login-0,200,OK,Load Test 1-3,text,true,,681,0,100,100,null,0,0,0
1741116196015,2553,Login,200,OK,Load Test 1-31,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2552,0,0
1741116198568,0,Login-0,200,OK,Load Test 1-31,text,true,,683,0,100,100,null,0,0,0
1741116196117,2604,Login,200,OK,Load Test 1-40,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2604,0,0
1741116198721,0,Login-0,200,OK,Load Test 1-40,text,true,,683,0,100,100,null,0,0,0
1741116198232,574,Delete group,200,OK,Load Test 1-98,text,true,,290,607,100,100,http://localhost:6400/api/group,574,0,0
1741116198369,458,Create group,200,OK,Load Test 1-29,text,true,,290,656,100,100,http://localhost:6400/api/group,458,0,2
1741116198438,392,Create group,200,OK,Load Test 1-3,text,true,,290,656,100,100,http://localhost:6400/api/group,392,0,0
1741116198308,537,Create group,200,OK,Load Test 1-26,text,true,,290,656,100,100,http://localhost:6400/api/group,537,0,2
1741116198437,420,Create group,200,OK,Load Test 1-27,text,true,,290,656,100,100,http://localhost:6400/api/group,420,0,3
1741116198332,530,Create group,200,OK,Load Test 1-20,text,true,,290,656,100,100,http://localhost:6400/api/group,530,0,0
1741116198568,300,Create group,200,OK,Load Test 1-31,text,true,,290,656,100,100,http://localhost:6400/api/group,300,0,2
1741116196083,2796,Delete Account,200,OK,Load Test 1-87,text,true,,289,571,100,100,http://localhost:6400/api/users,2796,0,0
1741116198722,162,Create group,200,OK,Load Test 1-40,text,true,,290,656,100,100,http://localhost:6400/api/group,162,0,2
1741116193907,4981,Signup,200,OK,Load Test 1-7,text,true,,669,250,100,100,http://localhost:6400/api/users,4981,0,0
1741116193836,5054,Signup,200,OK,Load Test 1-50,text,true,,669,250,100,100,http://localhost:6400/api/users,5054,0,0
1741116193245,5647,Signup,200,OK,Load Test 1-39,text,true,,669,250,100,100,http://localhost:6400/api/users,5647,0,0
1741116193867,5026,Signup,200,OK,Load Test 1-10,text,true,,669,250,100,100,http://localhost:6400/api/users,5026,0,0
1741116196133,2764,Delete Account,200,OK,Load Test 1-77,text,true,,289,571,100,100,http://localhost:6400/api/users,2764,0,0
1741116196080,2817,Delete Account,200,OK,Load Test 1-15,text,true,,289,571,100,100,http://localhost:6400/api/users,2817,0,0
1741116196078,2820,Delete Account,200,OK,Load Test 1-79,text,true,,289,571,100,100,http://localhost:6400/api/users,2820,0,0
1741116198050,850,Update group,200,OK,Load Test 1-6,text,true,,290,715,100,100,http://localhost:6400/api/group,850,0,0
1741116198056,849,Update group,200,OK,Load Test 1-92,text,true,,290,715,100,100,http://localhost:6400/api/group,849,0,0
1741116198068,841,Update group,200,OK,Load Test 1-23,text,true,,290,715,100,100,http://localhost:6400/api/group,841,0,0
1741116198069,847,Update group,200,OK,Load Test 1-19,text,true,,290,715,100,100,http://localhost:6400/api/group,847,0,0
1741116193954,4973,Signup,200,OK,Load Test 1-61,text,true,,669,250,100,100,http://localhost:6400/api/users,4973,0,0
1741116198066,867,Update group,200,OK,Load Test 1-96,text,true,,290,715,100,100,http://localhost:6400/api/group,867,0,0
1741116198070,866,Update group,200,OK,Load Test 1-84,text,true,,290,715,100,100,http://localhost:6400/api/group,866,0,0
1741116194044,4946,Signup,200,OK,Load Test 1-56,text,true,,669,250,100,100,http://localhost:6400/api/users,4946,0,0
1741116198128,875,Update group,200,OK,Load Test 1-25,text,true,,290,715,100,100,http://localhost:6400/api/group,875,0,0
1741116194139,4869,Signup,200,OK,Load Test 1-59,text,true,,669,250,100,100,http://localhost:6400/api/users,4869,0,0
1741116194052,4962,Signup,200,OK,Load Test 1-58,text,true,,669,250,100,100,http://localhost:6400/api/users,4962,0,0
1741116198107,911,Update group,200,OK,Load Test 1-4,text,true,,290,715,100,100,http://localhost:6400/api/group,911,0,0
1741116198122,908,Update group,200,OK,Load Test 1-22,text,true,,290,715,100,100,http://localhost:6400/api/group,908,0,0
1741116198126,907,Update group,200,OK,Load Test 1-91,text,true,,290,715,100,100,http://localhost:6400/api/group,907,0,0
1741116198828,212,Get group,200,OK,Load Test 1-29,text,true,,354,602,100,100,http://localhost:6400/api/group,212,0,0
1741116198831,221,Get group,200,OK,Load Test 1-3,text,true,,354,602,100,100,http://localhost:6400/api/group,221,0,0
1741116198846,209,Get group,200,OK,Load Test 1-26,text,true,,354,602,100,100,http://localhost:6400/api/group,209,0,0
1741116198858,199,Get group,200,OK,Load Test 1-27,text,true,,354,602,100,100,http://localhost:6400/api/group,199,0,0
1741116198863,195,Get group,200,OK,Load Test 1-20,text,true,,354,602,100,100,http://localhost:6400/api/group,195,0,0
1741116198868,191,Get group,200,OK,Load Test 1-31,text,true,,354,602,100,100,http://localhost:6400/api/group,191,0,0
1741116198885,175,Get group,200,OK,Load Test 1-40,text,true,,354,602,100,100,http://localhost:6400/api/group,175,0,0
1741116196142,2950,Delete Account,200,OK,Load Test 1-68,text,true,,289,571,100,100,http://localhost:6400/api/users,2950,0,0
1741116198900,195,Delete group,200,OK,Load Test 1-6,text,true,,290,607,100,100,http://localhost:6400/api/group,195,0,0
1741116196818,2335,Login,200,OK,Load Test 1-100,text,true,,1375,249,100,100,http://localhost:6400/api/auth,2335,0,0
1741116199153,0,Login-0,200,OK,Load Test 1-100,text,true,,684,0,100,100,null,0,0,0
1741116198905,251,Delete group,200,OK,Load Test 1-92,text,true,,290,607,100,100,http://localhost:6400/api/group,251,0,0
1741116198909,261,Delete group,200,OK,Load Test 1-23,text,true,,290,607,100,100,http://localhost:6400/api/group,261,0,0
1741116196138,3035,Delete Account,200,OK,Load Test 1-2,text,true,,289,571,100,100,http://localhost:6400/api/users,3035,0,0
1741116194265,4911,Signup,200,OK,Load Test 1-52,text,true,,669,250,100,100,http://localhost:6400/api/users,4911,0,0
1741116198917,262,Delete group,200,OK,Load Test 1-19,text,true,,290,607,100,100,http://localhost:6400/api/group,262,0,0
1741116198933,255,Delete group,200,OK,Load Test 1-96,text,true,,290,607,100,100,http://localhost:6400/api/group,255,0,0
1741116199009,223,Delete group,200,OK,Load Test 1-25,text,true,,290,607,100,100,http://localhost:6400/api/group,223,0,0
1741116198936,300,Delete group,200,OK,Load Test 1-84,text,true,,290,607,100,100,http://localhost:6400/api/group,299,0,2
1741116199018,219,Delete group,200,OK,Load Test 1-4,text,true,,290,607,100,100,http://localhost:6400/api/group,219,0,0
1741116199030,213,Delete group,200,OK,Load Test 1-22,text,true,,290,607,100,100,http://localhost:6400/api/group,213,0,0
1741116194233,5013,Signup,200,OK,Load Test 1-49,text,true,,669,250,100,100,http://localhost:6400/api/users,5013,0,0
1741116199034,217,Delete group,200,OK,Load Test 1-91,text,true,,290,607,100,100,http://localhost:6400/api/group,217,0,0
1741116196865,2399,Login,200,OK,Load Test 1-41,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2399,0,3
1741116199263,0,Login-0,200,OK,Load Test 1-41,text,true,,683,0,100,100,null,0,0,0
1741116196870,2396,Login,200,OK,Load Test 1-38,text,true,,1373,249,100,100,http://localhost:6400/api/auth,2395,0,2
1741116199265,0,Login-0,200,OK,Load Test 1-38,text,true,,682,0,100,100,null,0,0,0
1741116196919,2359,Login,200,OK,Load Test 1-46,text,true,,1373,249,100,100,http://localhost:6400/api/auth,2359,0,0
1741116199277,0,Login-0,200,OK,Load Test 1-46,text,true,,682,0,100,100,null,0,0,0
1741116196907,2443,Login,200,OK,Load Test 1-37,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2442,0,2
1741116199349,0,Login-0,200,OK,Load Test 1-37,text,true,,683,0,100,100,null,0,0,0
1741116197015,2483,Login,200,OK,Load Test 1-32,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2482,0,3
1741116199497,0,Login-0,200,OK,Load Test 1-32,text,true,,683,0,100,100,null,0,0,0
1741116197065,2484,Login,200,OK,Load Test 1-36,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2483,0,3
1741116199548,0,Login-0,200,OK,Load Test 1-36,text,true,,683,0,100,100,null,0,0,0
1741116197072,2509,Login,200,OK,Load Test 1-34,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2508,0,3
1741116199580,0,Login-0,200,OK,Load Test 1-34,text,true,,683,0,100,100,null,0,0,0
1741116199350,462,Create group,200,OK,Load Test 1-37,text,true,,290,656,100,100,http://localhost:6400/api/group,462,0,0
1741116199278,539,Create group,200,OK,Load Test 1-46,text,true,,290,656,100,100,http://localhost:6400/api/group,539,0,3
1741116199511,322,Create group,200,OK,Load Test 1-32,text,true,,290,656,100,100,http://localhost:6400/api/group,322,0,0
1741116199264,573,Create group,200,OK,Load Test 1-41,text,true,,290,656,100,100,http://localhost:6400/api/group,573,0,0
1741116199580,260,Create group,200,OK,Load Test 1-34,text,true,,290,656,100,100,http://localhost:6400/api/group,260,0,0
1741116199154,688,Create group,200,OK,Load Test 1-100,text,true,,290,656,100,100,http://localhost:6400/api/group,688,0,0
1741116199265,577,Create group,200,OK,Load Test 1-38,text,true,,290,656,100,100,http://localhost:6400/api/group,577,0,0
1741116199550,296,Create group,200,OK,Load Test 1-36,text,true,,290,656,100,100,http://localhost:6400/api/group,295,0,0
1741116195028,4822,Signup,200,OK,Load Test 1-51,text,true,,669,250,100,100,http://localhost:6400/api/users,4822,0,0
1741116195079,4773,Signup,200,OK,Load Test 1-43,text,true,,669,250,100,100,http://localhost:6400/api/users,4773,0,0
1741116197014,2840,Delete Account,200,OK,Load Test 1-13,text,true,,289,571,100,100,http://localhost:6400/api/users,2840,0,0
1741116195052,4807,Signup,200,OK,Load Test 1-44,text,true,,669,250,100,100,http://localhost:6400/api/users,4807,0,0
1741116197051,2809,Delete Account,200,OK,Load Test 1-90,text,true,,289,571,100,100,http://localhost:6400/api/users,2809,0,0
1741116194862,5003,Signup,200,OK,Load Test 1-62,text,true,,669,250,100,100,http://localhost:6400/api/users,5003,0,0
1741116195064,4802,Signup,200,OK,Load Test 1-30,text,true,,669,250,100,100,http://localhost:6400/api/users,4802,0,0
1741116199053,822,Update group,200,OK,Load Test 1-3,text,true,,290,715,100,100,http://localhost:6400/api/group,822,0,0
1741116197009,2876,Delete Account,200,OK,Load Test 1-80,text,true,,289,571,100,100,http://localhost:6400/api/users,2876,0,0
1741116197175,2762,Delete Account,200,OK,Load Test 1-16,text,true,,289,571,100,100,http://localhost:6400/api/users,2762,0,0
1741116197204,2734,Delete Account,200,OK,Load Test 1-86,text,true,,289,571,100,100,http://localhost:6400/api/users,2734,0,0
1741116199059,887,Update group,200,OK,Load Test 1-31,text,true,,290,715,100,100,http://localhost:6400/api/group,887,0,0
1741116197193,2761,Delete Account,200,OK,Load Test 1-65,text,true,,289,571,100,100,http://localhost:6400/api/users,2761,0,0
1741116199060,911,Update group,200,OK,Load Test 1-40,text,true,,290,715,100,100,http://localhost:6400/api/group,911,0,0
1741116199058,930,Update group,200,OK,Load Test 1-20,text,true,,290,715,100,100,http://localhost:6400/api/group,930,0,0
1741116199058,938,Update group,200,OK,Load Test 1-27,text,true,,290,715,100,100,http://localhost:6400/api/group,938,0,0
1741116199041,961,Update group,200,OK,Load Test 1-29,text,true,,290,715,100,100,http://localhost:6400/api/group,961,0,0
1741116199812,191,Get group,200,OK,Load Test 1-37,text,true,,354,602,100,100,http://localhost:6400/api/group,191,0,0
1741116199834,177,Get group,200,OK,Load Test 1-32,text,true,,354,602,100,100,http://localhost:6400/api/group,177,0,0
1741116199818,195,Get group,200,OK,Load Test 1-46,text,true,,354,602,100,100,http://localhost:6400/api/group,195,0,0
1741116199837,200,Get group,200,OK,Load Test 1-41,text,true,,354,602,100,100,http://localhost:6400/api/group,200,0,0
1741116199840,201,Get group,200,OK,Load Test 1-34,text,true,,354,602,100,100,http://localhost:6400/api/group,201,0,0
1741116199842,200,Get group,200,OK,Load Test 1-38,text,true,,354,602,100,100,http://localhost:6400/api/group,200,0,0
1741116199056,996,Update group,200,OK,Load Test 1-26,text,true,,290,715,100,100,http://localhost:6400/api/group,995,0,0
1741116197174,2895,Delete Account,200,OK,Load Test 1-93,text,true,,289,571,100,100,http://localhost:6400/api/users,2895,0,0
1741116199846,235,Get group,200,OK,Load Test 1-36,text,true,,354,602,100,100,http://localhost:6400/api/group,235,0,0
1741116199841,245,Get group,200,OK,Load Test 1-100,text,true,,354,602,100,100,http://localhost:6400/api/group,245,0,2
1741116197212,2904,Delete Account,200,OK,Load Test 1-95,text,true,,289,571,100,100,http://localhost:6400/api/users,2904,0,0
1741116197184,2939,Delete Account,200,OK,Load Test 1-89,text,true,,289,571,100,100,http://localhost:6400/api/users,2939,0,0
1741116195202,4977,Signup,200,OK,Load Test 1-57,text,true,,669,250,100,100,http://localhost:6400/api/users,4977,0,0
1741116199875,307,Delete group,200,OK,Load Test 1-3,text,true,,290,607,100,100,http://localhost:6400/api/group,307,0,0
1741116195176,5058,Signup,200,OK,Load Test 1-55,text,true,,669,250,100,100,http://localhost:6400/api/users,5058,0,0
1741116197861,2408,Login,200,OK,Load Test 1-35,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2408,0,3
1741116200268,0,Login-0,200,OK,Load Test 1-35,text,true,,683,0,100,100,null,0,0,0
1741116199946,333,Delete group,200,OK,Load Test 1-31,text,true,,290,607,100,100,http://localhost:6400/api/group,333,0,0
1741116197902,2394,Login,200,OK,Load Test 1-45,text,true,,1374,249,100,100,http://localhost:6400/api/auth,2393,0,2
1741116200295,0,Login-0,200,OK,Load Test 1-45,text,true,,683,0,100,100,null,0,0,0
1741116199971,325,Delete group,200,OK,Load Test 1-40,text,true,,290,607,100,100,http://localhost:6400/api/group,325,0,0
